BIB_ID	VENDOR_CODE	bibtype	date	form	place	language	govdoc	publisher
10213409	AMAZON	am	2017	\	ncu	eng	\	[CreateSpace Independent Publishing Platform]
9790597	AMAZON	am	2017	b	nyu	eng	\	Simon & Schuster
9790597	AMAZON	am	2017	b	nyu	eng	\	Simon & Schuster
8767009	AMAZON	am	2015	\	nju	eng	\	Princeton University Press
9790597	AMAZON	am	2017	b	nyu	eng	\	Simon & Schuster
8767009	AMAZON	am	2015	\	nju	eng	\	Princeton University Press
8767009	AMAZON	am	2015	\	nju	eng	\	Princeton University Press
8767009	AMAZON	am	2015	\	nju	eng	\	Princeton University Press
8767009	AMAZON	am	2015	\	nju	eng	\	Princeton University Press
10213278	AMAZON	am	2013	b	ii\	eng	\	Documentation & Publication Department Men-Tsee-Khang Tibetan Medical & Astro. Institute
10213280	AMAZON	am	2003	\	ce\	eng	\	Visidunu Publication
10213353	AMAZON	am	2017	b	enk	eng	\	Seagull Books
10213084	AMAZON	am	2017	\	nju	eng	\	John Wiley & Sons, Inc.
10208275	AMAZON	gm	2009	\	gw\	ger	\	Indigo :$bNeue Visionen Medien :$bgood!movies
10208171	AMAZON	gm	2017	\	ilu	fre	\	MPI Media Group,$c[2017];\2$aNew York, NY :$bSundance Selects
10208221	AMAZON	am	2013	\	quc	eng	\	Linda Leith Pub.
10208152	AMAZON	am	2008	\	inu	eng	\	Action Books
10208154	AMAZON	am	1996	\	\\\	\\\	\	NA
10208156	AMAZON	gm	2015	\	sp\	spa	\	Avalon Distribución Audiovisual S.L.
685817	AMAZON	am	1980	b	nju	eng	\	Prentice-Hall
10208093	AMAZON	am	2017	b	enk	eng	\	Liverpool University Press
685817	AMAZON	am	1980	b	nju	eng	\	Prentice-Hall
685817	AMAZON	am	1980	b	nju	eng	\	Prentice-Hall
10208096	AMAZON	am	2007	\	nyu	eng	\	Blaze Vox Books
10208097	AMAZON	am	2010	\	inu	eng	\	Action Books
10208099	AMAZON	am	2015	\	inu	eng	\	Action Books
10208102	AMAZON	am	2016	\	ilu	eng	\	Distributed to the trade by Small Press Distribution;\1$aNormal, Illinois :$bCo-Im-Press
10207967	AMAZON	am	2018	b	nyu	eng	\	Oxford University Press
10207638	AMAZON	am	2017	b	pau	eng	\	Rodale
10207640	AMAZON	am	2014	b	nyu	eng	\	Plume,$c2014
10207647	AMAZON	am	2017	\	fr\	\\\	\	Études Books
10207644	AMAZON	am	2012	b	ncu	eng	\	New Rise Press
10207610	AMAZON	am	2018	\	nyu	eng	\	McGraw-Hill Education
10207612	AMAZON	am	2012	b	gw\	eng	\	Wiley-VCH
10207613	AMAZON	am	2016	b	si\	eng	\	Cengage Learning Asia Pte Ltd
10207616	AMAZON	am	2017	b	cau	eng	\	SAGE
10103946	AMAZON	am	2003	e	ii\	eng	\	Encyclopaedia Britannica (India)
10207291	AMAZON	am	2017	b	ne\	eng	\	Brill
10207287	AMAZON	am	2018	b	enk	eng	\	Oxford University Press
9717169	AMAZON	am	2013	b	nyu	eng	\	The Overlook Press
10207563	AMAZON	am	2016	\	wau	eng	\	Urban Land Institute
10207563	AMAZON	am	2016	\	wau	eng	\	Urban Land Institute
10207563	AMAZON	am	2016	\	wau	eng	\	Urban Land Institute
10207563	AMAZON	am	2016	\	wau	eng	\	Urban Land Institute
8210498	AMAZON	am	2013	\	nyu	eng	\	[publisher not identified]
10207252	AMAZON	am	2018	b	cau	eng	\	Ten Speed Press
10207247	AMAZON	am	2017	b	ph\	eng	\	National Historical Commission of the Philippines
10207143	AMAZON	am	2017	b	fr\	fre	\	Zones
10171249	AMAZON	am	2018	b	sz\	eng	\	Palgrave Macmillan
8210498	AMAZON	am	2013	\	nyu	eng	\	[publisher not identified]
8210498	AMAZON	am	2013	\	nyu	eng	\	[publisher not identified]
10206881	AMAZON	am	2013	b	enk	eng	\	Oxbow Books
10206877	AMAZON	am	2017	\	ne\	eng	\	Brill
10206671	AMAZON	am	2009	b	it\	ita	\	LED
10206652	AMAZON	am	2018	b	nyu	eng	\	Liveright Publishing Corporation, a division of W.W. Norton & Company
10206659	AMAZON	am	2017	b	nyu	eng	\	Hachette Books
10206665	AMAZON	am	2017	b	nyu	eng	\	Crown
10206666	AMAZON	am	2017	b	nyu	eng	\	St. Martin's Press
10206668	AMAZON	am	2015	b	be\	eng	\	Brepols
10206669	AMAZON	am	2017	b	gw\	ger	\	Franz Steiner Verlag
10206670	AMAZON	am	2016	b	gw\	ger	\	Franz Steiner Verlag
10206672	AMAZON	am	2011	b	enk	eng	\	Oxford University Press
10207599	BNABOOKS	am	2017	b	ilu	eng	\	Committee on Union Administration and Procedure, Section of Labor & Employment Law, American Bar Association ;$aArlington
10207599	BNABOOKS	am	2017	b	ilu	eng	\	Committee on Union Administration and Procedure, Section of Labor & Employment Law, American Bar Association ;$aArlington
9215975	BNABOOKS	am	2015	b	vau	eng	\	Bloomberg BNA
10407855	BOKSTUD	am	2017	\	ic\	ice	\	Veröld
7486593	BNABOOKS	am	2011	b	vau	eng	\	BNA Books
10405649	BOKSTUD	am	2016	\	ic\	ice	\	Veröld
10405662	BOKSTUD	am	2012	\	ic\	ice	\	NA
10356549	BOKSTUD	am	2018	\	dk\	dan	\	Lindhardt og Ringhof
10387278	BOKSTUD	am	2012	b	ic\	ice	\	Sögufélag
10356549	BOKSTUD	am	2018	\	dk\	dan	\	Lindhardt og Ringhof
10356549	BOKSTUD	am	2018	\	dk\	dan	\	Lindhardt og Ringhof
10356549	BOKSTUD	am	2018	\	dk\	dan	\	Lindhardt og Ringhof
10297395	BREPOLS	am	2000	b	be\	eng	\	Brepols
10297398	BREPOLS	am	1998	b	be\	eng	\	Brepols
10297400	BREPOLS	am	1995	b	be\	eng	\	Brepols
10297393	BREPOLS	am	1997	b	be\	fre	\	Brepols
10206673	BREPOLS	am	2016	\	be\	fre	\	Brepols Publishers
10406189	BULLFROG	gm	200u	\	pau	eng	\	Bullfrog Films
10316479	CALNEWS	gm	2017	\	cau	eng	\	California Newsreel
10232410	BEREN	am	2017	b	cl\	spa	\	LOM ediciones
10380026	CASALINI/E	am	2017	b	sp\	spa	\	Ediciones del Genal
10377645	CASALINI/E	am	2017	b	sp\	spa	\	Catarata
10377648	CASALINI/E	am	2017	\	it\	ita	\	Rizzoli
10385684	CASALINI/E	am	2017	\	it\	ita	\	Elemento 115
10382109	CASALINI/E	am	2017	b	it\	ita	\	Edizioni di storia e letteratura
10360677	CASALINI/E	am	2017	b	it\	eng	\	Food and Agriculture Organization of the United Nations
10356100	CASALINI/E	am	2015	b	sp\	cat	\	Cossetània Edicions
10355937	CASALINI/E	am	2015	b	sp\	spa	\	Contra
10358679	CASALINI/E	am	2016	b	it\	ita	\	Skira
10354463	CASALINI/E	am	2016	b	sp\	spa	\	Ediciones Universidad
10354465	CASALINI/E	am	2016	\	sp\	spa	\	Libargo
10354466	CASALINI/E	am	2016	b	sp\	spa	\	Editorial Alpuerto
10353945	CASALINI/E	am	2017	b	it\	ita	\	Zecchini editore
10353948	CASALINI/E	am	2015	b	it\	eng	\	Mimesis International
10353426	CASALINI/E	am	2017	b	it\	ita	\	EDT
10353427	CASALINI/E	am	2017	\	it\	ita	\	Libreria Musicale Italiana
10352630	CASALINI/E	am	2017	b	it\	ita	\	Edizioni dal Sud
10328447	CASALINI/E	am	2016	b	it\	fre	\	Libreria musicale italiana
10328214	CASALINI/E	am	2016	b	it\	ita	\	Carocci editore
10327867	CASALINI/E	am	2016	b	it\	ita	\	Agorà & Co.
10327870	CASALINI/E	am	2018	b	it\	ita	\	Salani editore
10327871	CASALINI/E	am	2018	b	it\	ita	\	Aracne editrice
10327875	CASALINI/E	am	2018	b	it\	ita	\	Mauro Pagliai editore
10327877	CASALINI/E	am	2018	\	sp\	spa	\	Entrepueblos
10327884	CASALINI/E	am	2018	\	sp\	cat	\	Editorial Base
10327885	CASALINI/E	am	2018	\	sp\	spa	\	Catarata
10327887	CASALINI/E	am	2018	\	sp\	spa	\	Catarata
10327890	CASALINI/E	am	2017	b	sp\	cat	\	Viena Edicions :$bIEFC, Insitut d'Estudis Fotogràfics de Catalunya :$bAjuntament de Barcelona
10327891	CASALINI/E	am	2017	\	sp\	cat	\	Publicacions de la Abadia de Montserrat
10323293	CASALINI/E	am	2017	b	it\	ita	\	FrancoAngeli
10323297	CASALINI/E	am	2017	b	it\	ita	\	Marsilio
10323300	CASALINI/E	am	2017	b	sp\	spa	\	Edicions Bellaterra :$bCentro de Investigación sobre Asia Oriental, Universitat Autònoma de Barcelona
10328902	CASALINI/E	am	2017	\	sp\	spa	\	La Oveja Roja
10322870	CASALINI/E	am	2015	b	it\	ita	\	Bompiani
10319214	CASALINI/E	am	2017	b	it\	ita	\	Libreria Musicale Italiana
10319218	CASALINI/E	am	2017	b	it\	ita	\	Castelvecchi
10319219	CASALINI/E	am	2016	b	it\	ita	\	Carocci editore
10319220	CASALINI/E	am	2016	b	it\	ita	\	Editrice Clinamen
10316035	CASALINI/E	am	2017	\	sp\	spa	\	Acantilado
10319901	CASALINI/E	am	2017	b	it\	ita	\	Giuntina
10319906	CASALINI/E	am	2004	\	it\	ita	\	Ananke
10316029	CASALINI/E	am	2017	b	it\	ita	\	Edizioni Unicopli
10316033	CASALINI/E	am	2017	b	it\	ita	\	Pendragon
10316034	CASALINI/E	am	2017	b	it\	ita	\	CLEUP editrice
10316036	CASALINI/E	am	2017	\	it\	ita	\	Libreria Musicale Italiana
10297394	CASALINI/E	am	2014	b	it\	ita	\	EDT
10297397	CASALINI/E	am	2007	b	it\	ita	\	Bollati Boringhieri
10297402	CASALINI/E	am	2000	b	it\	ita	\	Bollati Boringhieri
10297404	CASALINI/E	am	2009	\	it\	ita	\	Einaudi
10297406	CASALINI/E	am	2002	b	it\	ita	\	Bollati Boringhieri
10297409	CASALINI/E	am	2010	b	it\	ita	\	G. Einaudi
10297412	CASALINI/E	am	2012	b	it\	ita	\	Einaudi
10297414	CASALINI/E	am	2004	b	it\	ita	\	G. Einaudi
10297415	CASALINI/E	am	1999	\	it\	ita	\	Bollati Boringhieri
10297416	CASALINI/E	am	2002	b	it\	ita	\	Einaudi
10297418	CASALINI/E	am	2008	b	it\	ita	\	G. Einaudi
10297419	CASALINI/E	am	1997	b	it\	ita	\	Zanichelli
10294988	CASALINI/E	am	2017	b	it\	ita	\	Libreria Musicale Italiana
10294990	CASALINI/E	am	2017	k	it\	ita	\	De Ferrari
10292396	CASALINI/E	am	2017	b	it\	ita	\	Accademia University Press
10245813	CASALINI/E	am	2008	b	it\	ita	\	BeccoGiallo
10245814	CASALINI/E	am	2014	6	it\	ita	\	Coconino Press
10245816	CASALINI/E	am	2016	\	it\	ita	\	Coconino Press :$bFandango
10207146	CASALINI/E	am	2017	b	sp\	spa	\	Ediciones Polifemo
8827944	PROQUEST/E	am	2007	b	mdu	eng	\	AltaMira Press
9215427	PROQUEST/E	am	2013	b	cau	eng	\	O'Reilly Media
10380034	DKA	am	2017	\	ii\	hin	\	Vāṇī Prakāśana
10376480	DKA	am	2018	\	xx\	eng	\	Oxford uniersity press
10360752	DKA	am	2017	b	ii\	eng	\	Aarti Prakashan
10360688	DKA	am	2017	b	ii\	eng	\	Pentagon Press
10360690	DKA	am	2017	\	ii\	eng	\	Biotech Books
10360691	DKA	am	2017	\	ii\	eng	\	Indian Institute of Advanced Study
10360695	DKA	am	2017	b	ii\	eng	\	Aryan Books International in association with Indian Institute of Technology, Gandhinagar
10360696	DKA	am	2017	b	ii\	eng	\	Authorspress
10355941	DKA	am	2015	b	ii\	eng	\	Rupa
10352386	DKA	am	2005	\	ii\	eng	\	Rupa & Co.
10376451	DKA	am	2018	b	ii\	eng	\	Oxford University Press
10376459	DKA	am	2018	b	ii\	eng	\	Oxford University Press
10359741	DKA	am	2017	b	ii\	eng	\	Oxford University Press
10354461	DKA	am	2016	b	ii\	eng	\	SANDHI, The Science & Heritage Initiative, Indian Institute of Technology Kharagpur
10298570	DKA	am	2017	\	ii\	eng	\	Indian Institute of Advanced Study
10247857	DKA	am	2015	\	ii\	eng	\	Aleph Book Company
10323294	DKA	am	2017	b	ii\	eng	\	Research India Press
10246911	DKA	am	1997	\	ii\	eng	\	Sterling Newpapers ;$aChennai :$bDistributors, EastWest Books (Madras)
10244216	DKA	am	1991	\	ii\	san	\	Rāṣṭriyasaṃskr̥tasaṃsthānam
10226267	DKA	am	2016	\	ce\	sin	\	Grāphikeyā
10226266	DKA	am	2016	\	ii\	eng	\	Speaking Tiger
10226271	DKA	am	2016	\	ii\	eng	\	Speaking Tiger
10226273	DKA	am	2017	b	ii\	eng	\	Speaking Tiger
10226275	DKA	am	2016	\	ii\	eng	\	Speaking Tiger
10226277	DKA	am	2016	b	ii\	eng	\	Speaking Tiger
10226279	DKA	am	2016	b	ii\	eng	\	Speaking Tiger
10226262	DKA	am	2016	\	ii\	eng	\	Speaking Tiger
10213592	DKA	am	2017	q	ii\	eng	\	HarperCollins Publishers India
10406751	CUL/PC	gm	2002	\	nju	eng	\	Films for the Humanities
10406565	CUL/PC	am	1993	\	quc	eng	\	Signal Editions
10404592	CUL/PC	am	2018	\	ii\	eng	\	Oxford University Press
10352764	CUL/PC	am	2012	b	flu	eng	\	CRC Press
10387994	CUL/PC	gm	2017	\	xxu	eng	\	NA
10386161	CUL/PC	am	1990	b	fr\	fre	\	Sindbad
10385134	CUL/PC	am	2009	b	dcu	eng	\	North American Association for Environmental Education
10385144	CUL/PC	am	2018	\	xx\	eng	\	GERLACH PRESS
10385127	CUL/PC	am	2009	b	gw\	ger	\	Mohr Siebeck
10385123	CUL/PC	am	2018	b	pau	eng	\	Eisenbrauns
10385173	CUL/PC	am	2018	\	sz\	eng	\	NA
10383294	CUL/PC	gm	2018	\	nyu	ara	\	Film Sprout
10382915	CUL/PC	am	2015	b	enk	eng	\	Anarres Editions
8856739	CUL/PC	am	2006	\	ne\	dut	\	KIT Publishers
10380025	CUL/PC	am	2017	b	gw\	eng	\	Hempen Verlag
8595043	CUL/PC	am	2013	b	gw\	eng	\	Universitätsverlag
10377646	CUL/PC	am	2012	b	nyu	eng	\	Edwin Mellen Press
10377649	CUL/PC	am	2002	b	nyu	eng	\	Edwin Mellen Press
10376982	CUL/PC	am	2012	\	gw\	geo	\	NA
10377636	CUL/PC	am	2015	b	sz\	fre	\	Librairie Droz S.A.
10377642	CUL/PC	am	2016	b	onc	eng	\	Open Studio
10376309	CUL/PC	am	2017	6	my\	chi	\	Hong qing ting chu ban you xian gong si
10376314	CUL/PC	am	2017	\	si\	chi	\	Xu Yongshun gong zuo ting
10363875	CUL/PC	am	2018	\	wiu	eng	\	Rethinking Schools
10363576	CUL/PC	gm	2006	\	ilu	eng	\	International Historic Films
10363618	CUL/PC	gm	2008	\	xxu	eng	\	Screen Edge ;$aOaks, PA :$bDistributed by MVD Visual
10363678	CUL/PC	gm	2018	\	nyu	eng	\	The Orchard
10363671	CUL/PC	gm	2006	\	ilu	eng	\	International Historic Films
10363111	CUL/PC	gm	2015	\	vau	eng	\	PBS Distribution
10363112	CUL/PC	gm	2015	\	enk	eng	\	Distributed by PBS Distribution,$c[2015];\1$a[London] :$bWall to Wall Media Limited
10363023	CUL/PC	gm	2014	\	vau	eng	\	PBS,$c[2014];\2$a[Arlington, VA] :$bPBS Distribution
10360954	CUL/PC	gm	2016	\	ag\	spa	\	Cine Argentino
10360949	CUL/PC	am	2017	b	fr\	fre	\	[Société linnéenne de Lyon?]
10360126	CUL/PC	am	2017	b	it\	ita	\	Giuffrè
10359092	CUL/PC	am	1991	b	onc	eng	\	Lugus
9836748	CUL/PC	am	2013	\	enk	eng	\	Artifice
10356971	CUL/PC	am	2018	\	enk	eng	\	Evro Publishing
10356969	CUL/PC	am	2015	b	nz\	eng	\	Potton & Burton
10357337	CUL/PC	am	2017	f	nyu	eng	\	Union Communication Services, The Worker Institute at Cornell ILR
10355865	CUL/PC	gm	2014	\	pau	eng	\	Bullfrog Films
10354462	CUL/PC	am	2018	\	ilu	eng	\	ALA Editions
10353421	CUL/PC	am	2016	b	it\	ita	\	Società editrice il Mulino
10355259	CUL/PC	gm	2009	\	mdu	eng	\	Athena :$bDistributed exclusively by Acorn Media U.S.
10352903	CUL/PC	cm	2008	\	gw\	zxx	\	Schott
10352396	CUL/PC	am	2017	\	fr\	fre	\	Dargaud-Le Lombard
10352387	CUL/PC	am	2016	6	fr\	fre	\	Casterman
10349707	CUL/PC	am	2016	6	fr\	fre	\	Gallimard bande desinée
10349709	CUL/PC	am	1975	b	dk\	eng	\	Dangaroo Press
10349701	CUL/PC	am	2015	6	fr\	fre	\	Gallimard
10250316	CUL/PC	am	1994	b	mtu	eng	\	Bozeman Fork Pub.
10333880	CUL/PC	am	2012	\	gw\	eng	\	AV Akademikerverlag
10335552	CUL/PC	am	1991	b	sp\	lat	\	Fundación Sánchez-Albornoz
10335437	CUL/PC	am	\\\\	\	\\\	\\\	\	NA
8548175	CUL/PC	gm	2008	\	nyu	wol	\	New Yorker Video
10334817	CUL/PC	am	2018	|	onc	eng	\	NA
10334841	CUL/PC	am	2016	c	sz\	eng	\	Nieves
10334819	CUL/PC	am	2017	c	nyu	eng	\	Mitchell-Innes & Nash
10334820	CUL/PC	am	2016	\	li\	eng	\	Noroutinebooks
8548175	CUL/PC	gm	2008	\	nyu	wol	\	New Yorker Video
10334821	CUL/PC	am	1969	\	nyu	und	\	Siegelaub, Seth
8911948	CUL/PC	am	2009	b	sp\	spa	\	FCE
10329521	CUL/PC	am	2018	\	gw\	ger	\	NA
10329514	CUL/PC	am	2018	b	fr\	fre	\	Presses universitaires de Rennes
10327864	CUL/PC	am	2017	b	sp\	spa	\	Fundación SGAE
10327102	CUL/PC	as	2015	\	onc	eng	\	Peeps Publishing
9864857	CUL/PC	am	2013	m	sw\	eng	\	Department of Sociology
10325854	CUL/PC	am	2017	b	br\	eng	\	Ling's Family Publication
10325852	CUL/PC	am	2017	\	th\	eng	\	Institute of Asian Studies, Chulalongkorn University
9917465	CUL/PC	am	2015	b	nyu	eng	\	Linus Learning
9917465	CUL/PC	am	2015	b	nyu	eng	\	Linus Learning
9917465	CUL/PC	am	2015	b	nyu	eng	\	Linus Learning
9917465	CUL/PC	am	2015	b	nyu	eng	\	Linus Learning
9917465	CUL/PC	am	2015	b	nyu	eng	\	Linus Learning
9907089	CUL/PC	am	2006	b	gw\	ger	\	Abera
10313976	CUL/PC	am	2018	b	ilu	eng	\	ALA Editions
9836758	CUL/PC	am	2016	\	xx\	eng	\	Artifice Inc
10054521	CUL/PC	am	2017	b	enk	eng	\	Neil Harvey
10321484	CUL/PC	am	2017	f	enk	eng	\	AND Studio
10319919	CUL/PC	am	2017	\	cau	eng	\	TBW Books
10320518	CUL/PC	gm	2006	\	wau	eng	\	Stourwater Pictures
10320517	CUL/PC	gm	2008	\	wau	eng	\	Stourwater Pictures
10320516	CUL/PC	gm	2009	\	nyu	eng	\	Islandwood ;$a[Washington, D.C.] :$b[National Geographic Education Foundation]
9846192	CUL/PC	am	2014	c	enk	eng	\	The Vinyl Factory
10319918	CUL/PC	am	2009	b	nyu	eng	\	Visual Studies Workshop Press
10319917	CUL/PC	am	2017	\	iau	eng	\	Engine and Well
10319920	CUL/PC	am	2015	\	nyu	eng	\	Printed and hand sewn in Brooklyn, N.Y., Kayrock Screenprinting
10319921	CUL/PC	am	2015	\	nju	eng	\	Conveyor Editions
10319922	CUL/PC	am	2015	\	bcc	eng	\	New Documents
10320466	CUL/PC	am	2017	\	pau	eng	\	Paradigm Publishing
10320468	CUL/PC	am	2017	\	cc\	eng	\	Dreamer FTY
10319907	CUL/PC	am	2007	\	nyu	eng	\	Women's Studio Workshop
10319912	CUL/PC	am	1990	\	nyu	eng	\	Women's Studio Workshop
10319914	CUL/PC	am	2007	\	nyu	eng	\	Women's Studio Workshop
10319916	CUL/PC	am	2009	\	nyu	eng	\	[Women's Studio Workshop?]
9651511	CUL/PC	am	2016	\	nyu	eng	\	Crown
10316477	CUL/PC	am	2014	b	gw\	ger	\	Aufbau
9651511	CUL/PC	am	2016	\	nyu	eng	\	Crown
9651511	CUL/PC	am	2016	\	nyu	eng	\	Crown
10314747	CUL/PC	gm	2007	\	mau	eng	\	Zipporah Films
10314168	CUL/PC	gm	2016	\	txu	eng	\	[Tugg Inc.]
10314781	CUL/PC	am	1960	\	mg\	fre	\	Impr. catholique
10300188	CUL/PC	am	1979	\	azu	eng	\	Ironwood Press ;$aKensington, Calif. :$b[Distributed by] SBD
9421334	CUL/PC	am	2016	\	it\	ita	\	Nuova Stampa
10297925	CUL/PC	am	2015	b	gw\	ger	\	Vandenhoeck & Ruprecht
10298548	CUL/PC	am	2015	b	sz\	ger	\	Schwabe Verlag
10301773	CUL/PC	am	2008	b	inu	eng	\	Purdue University Press
10297913	CUL/PC	am	2016	b	gw\	eng	\	Edition Ruprecht
10296868	CUL/PC	am	1997	b	enk	eng	\	Scolar Press ;$aBrookfield, Vt., USA :$bAshgate Pub. Co
10296800	CUL/PC	gm	2014	\	cu\	spa	\	Ministerio de Cultura :$bICAIC
10295934	CUL/PC	am	2016	\	azu	eng	\	WorldatWork
10295934	CUL/PC	am	2016	\	azu	eng	\	WorldatWork
10294462	CUL/PC	gm	2015	\	nyu	eng	\	Friends of Ganondagan
10294075	CUL/PC	am	1968	\	ae\	fre	\	NA
10207287	CUL/PC	am	2018	b	enk	eng	\	Oxford University Press
10293092	CUL/PC	gm	2017	\	quc	eng	\	Ciné Fête
9792654	CUL/PC	am	2013	\	sz\	ger	\	Universal Frame
10262584	CUL/PC	gm	2016	\	xx\	eng	\	Fango Produktion
10262172	CUL/PC	am	2016	\	ti\	fre	\	Elyzad
10261942	CUL/PC	am	2017	b	fr\	fre	\	Assimil
10258851	CUL/PC	am	2016	b	be\	ita	\	Brepols
10250273	CUL/PC	gm	2017	\	wau	eng	\	Stourwater Pictures
10250208	CUL/PC	am	2013	\	mc\	fre	\	Musée des Timbres et des Monnaies de Monaco
10248465	CUL/PC	am	1885	\	stk	eng	\	Johnston
9871022	CUL/PC	am	2016	b	po\	por	\	Scribe
10246325	CUL/PC	am	2017	\	gw\	mul	\	Björn Wergen :$bSchwarzwälder Pilzlehrschau
10098777	CUL/PC	am	2016	\	sz\	eng	\	Quart
10245061	CUL/PC	am	2002	\	gw\	ger	u	Beck
10245811	CUL/PC	am	2009	b	pl\	pol	\	Wydawn. Uniwersytetu Rzeszowskiego
10101458	CUL/PC	am	2017	\	mnu	eng	\	Minnesota State University, Mankato Foundation
10240505	CUL/PC	gm	2017	\	cau	eng	\	Ginzberg Productions
10243577	CUL/PC	am	2018	\	flu	eng	\	American Association of Avian Pathologists,$c[2018];\3$aMadison
10240205	CUL/PC	gm	2016	\	txu	eng	\	Tugg Edu
10239989	CUL/PC	am	2017	\	hiu	eng	\	Honolulu Biennial Foundation
10243577	CUL/PC	am	2018	\	flu	eng	\	American Association of Avian Pathologists,$c[2018];\3$aMadison
10243577	CUL/PC	am	2018	\	flu	eng	\	American Association of Avian Pathologists,$c[2018];\3$aMadison
10232068	CUL/PC	gm	2010	\	cau	eng	\	Shout! Factory [Distributor]
10232700	CUL/PC	am	2017	\	si\	eng	\	Ethos Books
10232699	CUL/PC	am	2016	\	enk	eng	\	SPBH Editions
10232680	CUL/PC	am	2017	b	gw\	eng	\	Academia Verlag
9754373	CUL/PC	am	2016	b	inu	eng	\	Eisenbrauns
10215128	CUL/PC	am	2017	\	fr\	fre	\	JC Lattès
10214375	CUL/PC	gm	2014	\	txu	eng	\	Issue TV ;$a[United States] :$bDistributed by Vision Maker Media
10213593	CUL/PC	am	2018	b	si\	eng	\	Ethos Books
10213556	CUL/PC	gm	2017	\	sz\	ara	\	trigon-film
10213279	CUL/PC	am	2007	b	enk	eng	\	Riba Publishing
10213597	CUL/PC	am	2015	\	wyu	eng	\	Crazy Woman Creek Press
10213595	CUL/PC	am	2000	b	wyu	eng	\	Crazy Woman Creek Press
10172248	CUL/PC	am	2017	b	be\	eng	\	Primedia sprl
10213276	CUL/PC	am	2017	b	gw\	eng	\	Kassel University Press
9864246	CUL/PC	am	2013	b	gw\	ger	\	Scientia Bonnensis
10333881	FRONT	cm	2018	\	it\	ita	\	Ricordi
10316031	FRONT	cm	2017	\	wiu	zxx	\	Hal Leonard
263884	CUL/PC	am	1978	b	ne\	eng	\	Brill
263884	CUL/PC	am	1978	b	ne\	eng	\	Brill
10407846	HARRASS/E	am	2015	b	no\	nor	\	Hertervig Akademisk
10393488	HARRASS/E	am	2015	b	gw\	eng	\	LAP LAMBERT Academic Publishing
10387625	HARRASS/E	am	2016	b	au\	fre	\	Innsbrucker Beiträge zur Sprachwissenschaft
10387993	HARRASS/E	am	2018	b	gw\	eng	\	Gerlach Press
10387626	HARRASS/E	am	2016	b	fi\	fin	\	Suomalais-Ugrilainen Seura
10387628	HARRASS/E	am	2017	b	gw\	ger	\	Baar
10387630	HARRASS/E	am	2017	b	au\	eng	\	Institut für Sprachen und Literatur der Universität Innsbruck, Bereich Sprachwissenschaft
10385156	HARRASS/E	am	2012	b	gw\	ger	\	Av Akademikerverlag
10385158	HARRASS/E	am	2017	b	gw\	ger	\	AV Akademikerverlag
10385161	HARRASS/E	am	2014	b	gw\	ger	\	AV Akademikerverlag
10385163	HARRASS/E	am	2014	b	gw\	ger	\	AV Akademikerverlag
10385164	HARRASS/E	am	2014	b	gw\	ger	\	AV Akademikerverlag
10385166	HARRASS/E	am	2014	b	gw\	ger	\	AV Akademikerverlag
10385168	HARRASS/E	am	2017	m	gw\	ger	\	Kassel University Press
10385170	HARRASS/E	am	2017	\	sz\	fre	\	Éditions Slatkine
10385171	HARRASS/E	am	2017	b	gw\	ger	\	Zambon
10382931	HARRASS/E	am	2010	b	gw\	fre	\	Frank & Timme
10382919	HARRASS/E	am	2017	\	gw\	eng	\	August von Goethe Literaturverlag
10382922	HARRASS/E	am	2014	b	gw\	fre	\	Frank & Timme, Verlag für wissenschaftliche Literatur
10382927	HARRASS/E	am	2012	b	gw\	fre	\	Frank & Timme, Verlag für wissenschaftliche Literatur
10382933	HARRASS/E	am	2009	b	gw\	fre	\	Frank & Timme
10382935	HARRASS/E	am	2018	b	gw\	ger	\	Frank & Timme, Verlag für wissenschaftliche Literatur
10382937	HARRASS/E	am	2017	b	gw\	ger	\	Frank & Timme
10382940	HARRASS/E	am	2018	b	gw\	ger	\	Frank & Timme, Verlag für wissenschaftliche Literatur
10382942	HARRASS/E	am	2018	b	gw\	ger	\	Frank & Timme, Verlag für Wissenschaftliche Literatur
10382944	HARRASS/E	am	2017	b	gw\	ger	\	Frank & Timme
10382946	HARRASS/E	am	2018	b	gw\	ger	\	Frank & Timme, Verlag für Wissenschaftliche Literatur
10382115	HARRASS/E	am	2018	\	gw\	ger	\	Laudatio
10382110	HARRASS/E	am	2018	b	gw\	ger	\	Klöpfer & Meyer
10382111	HARRASS/E	am	2017	\	sz\	fre	\	Ed. d'en bas
10382112	HARRASS/E	am	2015	b	gw\	eng	\	LAP Lambert Academic Publishing
10378007	HARRASS/E	am	2017	\	gw\	ger	\	traveldiary Verlag
10378008	HARRASS/E	am	2017	b	gw\	eng	\	Walter de Gruyter GmbH
10377637	HARRASS/E	am	2017	\	gw\	ger	\	Mitteldeutscher Verlag
10376454	HARRASS/E	am	2017	c	gw\	eng	\	Spector Books
10376456	HARRASS/E	am	2017	b	gw\	eng	\	Edizioni Aacademiche italiane
10363455	HARRASS/E	am	2017	\	gw\	ger	\	Books on Demand
10360676	HARRASS/E	am	2017	b	gw\	ger	\	Rheinisches Landesmuseum Trier
10360747	HARRASS/E	am	2017	b	mf\	eng	\	LAP LAMBERT Academic Publishing
10362931	HARRASS/E	am	2017	\	gw\	ger	\	Books on Demand
